oa21cd,oa_median_priceper,oa_mean_priceper,oa_avg_price,transaction_count,postcode_count,source_file_count
E00012955,2977.310915435705,3082.0470424905902,233762.16666666666,90,6,1
E00012956,3142.85714285714,3344.39935930611,241329.67080745343,161,7,1
E00012957,2840.90909090909,3014.9789716634486,221252.12765957447,47,6,1
E00012958,3784.306826178745,3950.581915159652,309329.45454545453,88,6,1
E00012959,3104.81867858917,3267.0895817525397,321841.39784946234,93,8,1
E00012960,2585.25852585259,2859.9301313573387,223864.15384615384,65,7,1
E00012961,2344.77156261036,2703.8839176326437,207184.375,32,4,1
E00012962,2764.62464414131,2853.2322685159274,239147.65625,64,6,1
E00012963,3058.33333333333,3357.6869552088824,203961.13609467456,169,4,1
E00012964,2732.142857142855,2928.2501482618477,208714.53333333333,120,6,1
E00012965,2839.2857142857147,2893.1272123852027,165965.0,30,4,1
E00012966,3728.39506172839,3728.39506172839,302000.0,1,1,1
E00012967,2032.25806451613,2098.0305163539592,183083.87096774194,31,6,1
E00012969,2668.6642348445403,2810.666371396319,219603.33333333334,90,5,1
E00012971,2337.86669663932,2543.4354996604493,210624.61538461538,65,6,1
E00012972,2244.82932571044,2434.6653624037936,149500.0,75,4,1
E00012973,2222.22222222222,2538.070549036091,173201.71929824562,171,8,1
E00012974,2669.313537005025,2982.8131063093183,201722.2625,80,5,1
E00012975,2771.321809479695,2959.2798109910805,219596.25,80,8,1
E00012976,2442.58957654723,2855.6569727198753,207173.4375,96,6,1
E00012977,2695.65217391304,2802.1649996119613,237707.77777777778,27,2,1
E00012978,2849.32755869615,2934.272771734008,217592.2680412371,97,6,1
E00012979,2681.669921597155,2806.0163269397326,195497.4014084507,142,6,1
E00012980,2538.55278766311,2739.785933551744,140998.05806451614,155,3,1
E00012981,2183.0985915493,2598.72324309766,197516.39344262294,61,4,1
E00012982,2420.9433322699,2683.259104171885,186194.64285714287,28,4,1
E00012983,2251.6871019865002,2396.1158455931286,160143.9705882353,34,4,1
E00012984,2380.67587968877,2522.6973610506707,125941.3694267516,157,4,1
E00012985,2784.3137254902,3062.768465752775,273939.65263157897,95,6,1
E00012986,3324.32432432432,3176.387725755571,242166.27722772278,101,7,1
E00012987,2458.1355485232098,2513.2977179828417,184162.06896551725,58,5,1
E00012988,2903.22580645161,3228.7748406773444,239091.0,127,5,1
E00012989,3211.2648556876047,3371.7301894324455,238629.34782608695,138,6,1
E00012990,3113.41850963983,3372.785694530777,319750.8076923077,78,6,1
E00012991,2962.96296296296,2979.179288782687,207303.87596899224,129,6,1
E00012992,1199.438202247195,1226.0985773274426,88229.16666666667,12,1,1
E00012993,2047.545644235785,2036.0202072026095,179478.57142857142,42,4,1
E00012994,3185.834210549595,3474.6842614978223,215923.44642857142,168,6,1
E00012995,2802.3302531137,2914.719869451376,184047.05847953216,171,6,1
E00012996,3370.739614939495,3368.5536543421226,260649.41818181818,110,9,1
E00012997,3000.0,3261.531203740038,210052.70866141733,127,6,1
E00012998,3157.89473684211,3329.3291533749903,287405.71717171714,99,4,1
E00012999,2821.05263157895,3016.2098643727736,199419.77987421383,159,8,1
E00013000,2860.23500309215,3028.708021078056,191165.57068062827,191,4,1
E00013001,2722.13056799434,2850.6231570601312,144388.04864864866,185,5,1
E00013002,2788.46153846154,3067.7292503891154,242914.74074074073,81,6,1
E00013003,2857.14285714286,2642.199582938372,187409.0909090909,11,3,1
E00013004,2898.30508474576,3175.091665632542,227490.162601626,123,6,1
E00013005,2677.1117047861253,2884.470872506224,257927.52666666667,150,7,1
E00013006,3649.00240024002,3627.4474855559743,412649.1379310345,58,8,1
E00013007,2944.2266674352904,3166.9166028887666,277601.74418604653,86,4,1
E00013008,2634.67117988395,2871.330661882931,266798.60576923075,104,3,1
E00013009,2771.82235834609,3044.5198202896945,253375.198019802,101,6,1
E00013010,2586.20689655172,2854.3671332137537,245739.4495412844,109,7,1
E00013011,2302.78232405892,2861.465481979433,169299.69375,160,4,1
E00013013,2537.03703703704,2600.256100411285,172162.74509803922,51,2,1
E00013014,2658.625071868455,2794.7348492743945,245511.7037037037,108,7,1
E00013015,2602.94117647059,2953.1528311177503,235867.6,125,6,1
E00013016,2965.453109551715,3041.5220674227553,227707.14285714287,112,5,1
E00013017,2659.57446808511,2991.0358640785407,224917.56435643564,101,8,1
E00013019,2911.5871700793,3062.885678148474,220529.45205479453,73,6,1
E00013020,2948.71794871795,3071.54108508468,270200.82089552237,67,5,1
E00013021,2293.33333333333,2389.756994599612,160195.2380952381,21,2,1
E00013022,3213.69343757403,3163.0064056569063,155555.33333333334,210,4,1
E00013023,3091.441536513295,3252.2732020930684,231613.28358208956,134,8,1
E00013024,2454.54545454545,2582.3063394638198,214339.33333333334,75,7,1
E00013025,2550.51020408163,2688.512090144286,261636.10588235295,85,5,1
E00013026,2477.61194029851,2823.1476575103293,358263.7254901961,51,6,1
E00013027,2461.53846153846,2707.932750474722,223269.54929577466,71,8,1
E00013028,3138.19176319176,3255.657686457918,271769.125,64,8,1
E00013029,2412.373737373735,2808.3669163670525,241023.95833333334,48,5,1
E00013030,2451.38888888889,2664.10051109752,150767.968,125,3,1
E00013031,2482.97389330306,2606.7788109862927,223048.3606557377,61,4,1
E00013035,3000.0,3300.912313156409,215756.6850393701,127,5,1
E00013036,2981.17039263573,2815.7437363435824,241033.85416666666,96,3,1
E00013037,2979.79797979798,3079.20653360637,312870.40845070424,71,4,1
E00013038,2848.59930752282,2929.2356424086724,195710.37313432837,67,4,1
E00013039,2904.5643153527,3259.3218082033086,318732.3076923077,65,4,1
E00013040,2337.85822021116,2697.7819526184826,146972.2340425532,141,5,1
E00013041,3089.5721925133703,3177.487363697953,286064.52702702704,74,5,1
E00013043,2758.833619210975,2832.2133829671925,256515.825,80,4,1
E00013044,2650.093728280975,2804.6840508977966,268174.24242424243,66,4,1
E00013045,2687.5,2899.272513899989,309213.63636363635,77,6,1
E00013046,3045.71136732824,2814.975323117463,265769.6666666667,6,1,1
E00013047,2528.30188679245,2784.0194235678446,281698.33898305084,59,6,1
E00013048,3003.5157270188647,3218.779308568964,339791.2162162162,74,3,1
E00013049,3035.5175688509,3359.6624214881026,356616.6666666667,42,6,1
E00013050,2678.47381655188,2648.2232414715936,266979.24528301886,53,6,1
E00013051,2908.07688477243,2864.173330971345,183603.77011494254,87,6,1
E00013052,2604.16666666667,2519.999735349565,157590.39130434784,115,5,1
E00013053,2833.447421204225,2836.0794208490424,248010.625,48,7,1
E00013054,2983.60655737705,3101.563480918895,292570.0,45,4,1
E00013055,2695.12195121951,2930.654019160224,271871.4946236559,93,7,1
E00013056,2760.54549469965,3020.6919146451137,247608.31460674157,89,4,1
E00013057,1841.46341463415,1711.5355253101986,110106.52173913043,23,3,1
E00013058,1895.7074596216848,1789.245033277894,122980.76923076923,26,3,1
E00013059,2450.98039215686,2443.8588412992576,246995.97701149425,87,4,1
E00013060,2262.876591367355,2237.2961530379425,182219.18604651163,86,5,1
E00013061,2698.131606926395,2836.330362657357,211168.02325581395,86,9,1
E00013062,3421.05263157895,3650.8597618225,402413.0612244898,49,3,1
E00013063,3066.98007478801,3245.4130445357982,418909.2105263158,76,6,1
E00013064,3047.74805282763,3166.94582334083,202047.74747474748,99,3,1
E00013065,3033.98058252427,3028.595978414868,240699.52380952382,105,4,1
E00013066,2732.17064875926,2788.7857565926497,223875.2380952381,84,3,1
E00013067,2746.66666666667,2899.2082504494792,291621.18644067796,59,4,1
E00013068,2683.99582873267,2758.359255215471,272005.0714285714,70,5,1
E00013070,2689.42258119952,2728.4967958690663,271003.64864864864,74,6,1
E00013071,3252.7574136450703,3252.574190360328,181558.65384615384,156,7,1
E00013072,2594.54855195911,2971.1073199732805,170058.45853658536,205,6,1
E00013074,2220.78909698199,2447.559760403025,206551.63043478262,92,8,1
E00013075,2451.92307692308,2652.9336427099506,104542.15434083602,311,2,1
E00013076,1988.26597131682,2347.02469001966,192573.92920353982,113,3,1
E00013078,2844.8275862069,2804.344749635701,237003.92156862744,51,5,1
E00013079,3605.36398467433,3953.7241989067215,416036.71875,64,5,1
E00013080,3862.71542573066,4157.799463147141,458386.0,50,5,1
E00013081,2862.25402504472,3066.2620635540607,272602.22222222225,45,4,1
E00013082,2796.875,3082.5873222990026,258756.6265060241,83,3,1
E00013083,3080.90987618773,3409.1356456782482,329206.1538461539,65,5,1
E00013084,2632.57575757576,2598.203911957604,184248.22368421053,76,4,1
E00013085,2848.741883116885,2956.936267691342,259938.0,50,5,1
E00013086,2666.66666666667,2589.7734742702823,208514.73770491802,61,5,1
E00013087,2474.72247755073,2795.9531973930857,274703.82352941175,51,5,1
E00013088,3212.64744429882,3217.037850297147,224697.8431372549,102,7,1
E00013089,2741.17647058824,3015.04248714893,240640.0,25,4,1
E00013090,3176.9230769230753,3205.5896427288453,221782.7659574468,94,5,1
E00013091,1947.8810213214,2051.01759345968,154750.0,29,3,1
E00013092,2532.60869565217,2490.4254855859185,224472.46666666667,75,3,1
E00013093,3205.41760722348,3556.450223934455,356787.6923076923,65,4,1
E00013094,3193.67348490609,3459.746538600306,365618.4246575342,73,5,1
E00013095,2925.11700468019,3040.097798744132,295906.16438356164,73,5,1
E00013096,2325.5175983436848,2614.610149816865,179660.0,60,4,1
E00013097,2191.78082191781,2349.4248912498697,181298.9411764706,51,3,1
E00013098,2517.734810443305,2756.3077199562777,261633.33333333334,48,5,1
E00013099,2046.119235095615,2541.7884497275377,242120.89393939395,66,4,1
E00013100,2698.75204736639,2917.926726408687,241356.57894736843,76,4,1
E00013101,2659.490864183675,2801.1007901140756,208150.2857142857,70,7,1
E00013102,1870.588235294115,1728.932808839056,135485.9375,32,3,1
E00013103,2855.06367495452,3010.686227854535,282130.9411764706,68,3,1
E00013104,3045.45454545455,3064.374937506198,295215.72881355934,59,5,1
E00013105,3033.98058252427,3047.535593372517,300173.6842105263,57,3,1
E00013106,3087.189464232265,2972.6505409428555,257431.0975609756,82,5,1
E00013107,2749.078798185945,3071.2012981215003,349050.0,50,4,1
E00013108,2575.0,2491.5227885200156,195858.52713178293,129,4,1
E00013109,1480.75215490099,1745.7280600145716,158552.1739130435,46,4,1
E00013110,2801.38495435946,2952.60527090019,203878.57142857142,70,3,1
E00013111,2710.84337349398,2893.033153783517,232450.0,73,3,1
E00013112,1807.22891566265,1933.2964946648162,145729.3103448276,29,3,1
E00013113,2590.36144578313,2536.8777253474086,166436.34545454546,55,5,1
E00013114,1434.405621454355,1634.6021472922525,97193.18181818182,22,4,1
E00013115,2455.2833447872354,2573.926908733505,234956.66666666666,30,5,1
E00013116,2761.22656590612,2975.9415636850413,223841.95798319328,119,7,1
E00013117,2714.28571428571,2923.182387615162,166344.8275862069,87,7,1
E00013118,2527.52808988764,2640.140649211824,244233.33333333334,69,4,1
E00013119,3216.12349914237,3232.099405790707,298005.0,49,4,1
E00013121,3311.96581196581,3413.2754596800155,329943.8596491228,57,8,1
E00013122,2932.69230769231,3140.0375107376676,246842.4,175,7,1
E00013123,3130.165218872425,3412.4179440262424,316447.7272727273,44,4,1
E00013124,2427.17475728155,2770.493349550121,253956.3137254902,51,5,1
E00013125,3592.90096406661,3793.961946228042,392322.1506849315,73,7,1
E00013126,1777.77777777778,1738.8058853206535,116969.69230769231,39,4,1
E00013127,2643.062200956935,2766.5378202542915,210474.4375,80,5,1
E00013129,2664.66921762568,2558.4098630926133,223091.79166666666,48,5,1
E00013130,2846.15384615385,2868.1574299822078,155717.1761658031,193,7,1
E00013131,2635.41663430441,2881.644110417913,304565.0,40,4,1
E00013133,2608.0476900149,2534.0698787414212,175136.2385321101,109,2,1
E00013136,4062.39583333333,4268.421198777529,307861.43410852714,129,11,1
E00013138,2892.96046287367,3452.377085632741,167526.38095238095,231,7,1
E00013140,2741.75824175824,2974.7824204868202,184162.63855421686,83,7,1
E00013141,2907.27035866733,3382.628780332,299821.224137931,58,4,1
E00013142,2359.67926689576,2849.0285068602966,239998.14814814815,27,2,1
E00013144,2627.183916415725,2646.5156780865036,231300.0,80,4,1
E00013146,2826.764705882355,2711.3345100826523,238647.72727272726,22,3,1
E00013147,2265.0,2592.7234914724645,205135.66972477065,109,7,1
E00013148,2911.76470588235,2897.790862972505,203232.42696629214,89,3,1
E00013149,2424.80664707462,3109.464187267793,219914.47368421053,38,3,1
E00013150,2576.24924028222,2898.608128509842,182051.35546875,256,4,1
E00013152,2361.3846437623397,2599.2901815022665,238090.52083333334,48,5,1
E00013153,2621.43108033519,2705.3155249657984,247307.32258064515,62,5,1
E00013154,2606.0412546084,3175.3247535488754,203850.9,100,6,1
E00013155,1833.33333333333,2018.7163544751393,138034.4827586207,29,3,1
E00013156,2465.40880503145,2777.69131014475,287470.3333333333,75,5,1
E00013157,2567.5102235437653,2520.1809845579114,251496.42857142858,42,4,1
E00013158,2600.899746391055,2699.1937665609507,262116.54761904763,42,4,1
E00013159,2306.34749001892,2721.731146770357,201049.89830508476,118,7,1
E00013160,2936.50793650794,3142.480054871652,182709.71074380164,121,4,1
E00013161,2921.747967479675,2796.6350080061006,193915.9,100,5,1
E00013162,2618.30131445905,2840.0563220506315,146417.0608108108,148,6,1
E00013163,2657.6009902104197,2866.7170615966065,217118.22916666666,96,7,1
E00013164,2841.23616236162,3029.2627336822957,160023.2911392405,79,4,1
E00013166,2473.68421052632,2684.899133004413,260090.6976744186,43,3,1
E00013167,2521.27659574468,2788.9434263508397,263311.4035087719,57,7,1
E00013168,3182.8024097876996,3189.792018205467,331770.3947368421,76,5,1
E00013169,2844.91978609626,2847.618161747975,249005.38461538462,65,5,1
E00013170,2120.866029781365,2127.071638198929,156435.7142857143,28,3,1
E00013171,3423.72881355932,3170.327672884733,217713.37837837837,111,6,1
E00013172,2121.21212121212,2473.79470237967,160895.23178807946,151,5,1
E00013174,2068.49315068493,2011.3988339621772,151179.04,25,4,1
E00013175,3192.11678727539,3177.265716610681,207472.92857142858,112,9,1
E00013177,2336.95652173913,2463.906307296266,187887.2093023256,43,2,1
E00013178,3026.31578947368,3206.8441131556656,172582.62275449102,167,6,1
E00013179,2751.48580233326,2773.9423691161496,193972.27659574468,141,4,1
E00013180,2360.0,2573.997133902263,229635.7142857143,49,5,1
E00013181,2998.65259375702,3020.121564152606,218412.47435897434,78,5,1
E00013182,2096.4840419103703,2229.3761462826774,263151.65625,32,4,1
E00013183,3143.67943325216,3547.1546858836255,182556.33165829146,199,5,1
E00013184,3311.06108958286,3430.2386808702213,355040.27777777775,72,7,1
E00013185,3535.21878335112,3603.532488706943,339131.4608695652,115,5,1
E00013186,3354.80407944176,3598.076954587908,320992.7920792079,101,8,1
E00013187,3761.90476190476,4051.6810826332576,348076.7326732673,101,6,1
E00013188,3394.272376007115,3657.638035024155,379477.5862068966,58,7,1
E00013189,2750.856174255965,2779.9965236833955,273825.78125,64,4,1
E00013190,2585.36585365854,2856.553482394948,269205.7471264368,87,4,1
E00013191,2888.73690254537,3024.9507360259195,302196.78205128206,78,5,1
E00013192,3134.6675216271196,3202.9869163623307,314421.1515151515,66,5,1
E00013193,2881.35593220339,2991.2859794898486,240389.12903225806,93,4,1
E00013194,3031.91489361702,3371.0555451095697,228786.55913978495,93,4,1
E00013195,2943.13241233825,3156.497404367849,242872.09302325582,86,4,1
E00013196,3329.575347613675,3594.911966616538,295395.0,60,6,1
E00013197,2910.801721818675,2958.997212433621,227541.59836065574,122,7,1
E00013198,2792.20779220779,2942.5284518299213,266225.8064516129,93,5,1
E00013199,3091.80345277466,3256.636548308289,257082.84259259258,108,5,1
E00013200,2808.4730042085303,3133.8484057933842,301168.8157894737,114,6,1
E00013201,2987.65432098765,3173.4969916422874,278228.18644067796,59,5,1
E00013202,2667.83707865169,2845.1198492040803,235123.29770992367,131,7,1
E00013203,3098.03921568627,3295.62893701517,332720.202020202,99,6,1
E00013204,3435.9815167452552,3733.3890532379237,296890.6395348837,86,6,1
E00013205,3367.5818541521003,3676.994009755425,301710.5777777778,90,8,1
E00013206,3142.85714285714,3202.3896968881377,343755.81481481483,81,7,1
E00013207,3482.74018758201,3690.0188404179435,375162.9213483146,89,5,1
E00013208,3488.46370287001,3751.361036047342,355926.4,125,5,1
E00013209,4775.51020408163,4535.8915149736695,424486.0,75,6,1
E00013210,3974.4588744588746,4122.3950271850235,342100.4528301887,106,6,1
E00013211,2761.19402985075,2969.484018779237,208876.19047619047,63,3,1
E00013212,3483.99246704331,3879.195560733537,387927.9569892473,93,6,1
E00013213,3835.381856355525,4008.1980571602426,366876.69491525425,118,7,1
E00013214,2448.21092278719,2788.6070722038917,219156.41025641025,39,5,1
E00013215,2247.13973452641,2608.5161081987503,244795.3125,32,4,1
E00013217,2287.01809598741,2475.085891151743,216288.30357142858,56,5,1
E00013221,2173.13829787234,2469.333792524754,204506.36363636365,22,3,1
E00013222,2834.549437159105,3093.1109177809444,262576.0869565217,46,7,1
E00013223,2504.0950040950047,2727.182354501323,200399.32432432432,74,7,1
E00013224,3237.059987631415,3311.4969131831813,306563.7962962963,54,4,1
E00013225,2616.27906976744,2594.930978282325,184073.58024691357,81,5,1
E00013226,2855.46711287156,2953.963971937948,266662.962962963,54,6,1
E00013227,2381.1553030303,2402.8212890972527,185804.6875,32,4,1
E00013228,2824.89434991828,2501.3911687419813,179356.0344827586,58,7,1
E00013232,2596.378930979115,2818.307768550496,282975.0,40,7,1
E00013233,2733.02022310835,3246.4069220233423,326031.7962962963,54,3,1
E00013234,2226.41509433962,2438.8950320041795,202289.63768115942,69,8,1
E00013235,3071.64948453608,3648.4405967687626,389144.1951219512,41,5,1
E00013236,2335.98130841121,2503.691696979158,257553.84615384616,39,5,1
E00013237,2604.16666666667,2769.4441674883283,269776.5306122449,49,5,1
E00013238,4159.89159891599,3801.5142804758707,237692.1052631579,57,5,1
E00013239,2663.93442622951,2686.608208501978,188580.1851851852,81,3,1
E00013241,3361.789268047475,3106.0393157711906,188492.32142857142,56,5,1
E00013242,3121.5200445434302,3270.024548465306,172581.89732142858,224,6,1
E00013243,2859.81697171381,3214.4812997765,211048.53023255814,215,3,1
E00013244,3361.11858026351,3723.8842091726515,317593.7951807229,83,6,1
E00013245,3676.260873777145,4297.479061637948,411957.58,200,5,1
E00013246,3220.33898305085,3201.5951126775726,200948.35409836067,305,5,1
E00013247,4330.25404157044,4460.68510848059,392647.9461077844,167,7,1
E00013248,3105.5900621118,3336.71994414405,207231.2785388128,219,4,1
E00013249,4101.60068426197,4256.119156829408,390722.2361111111,144,6,1
E00013250,3195.87628865979,3616.8487168084457,307218.46153846156,65,9,1
E00013251,3246.75324675325,3494.271362086426,194623.90532544377,169,5,1
E00013252,3556.00711201422,3860.916349228115,318780.0,51,6,1
E00013253,1967.97637284254,2085.134328813411,160669.73684210525,38,2,1
E00013254,3514.57122231088,3601.8448862445475,180769.8620689655,319,3,1
E00013255,2286.514985329465,2425.4618829775304,174854.16666666666,24,2,1
E00013256,2232.14285714286,2355.914312821359,178362.12121212122,33,2,1
E00013257,1918.74337221633,2026.18181828807,127583.33333333333,3,2,1
E00013258,1511.11111111111,1918.5185185185164,86333.33333333333,3,1,1
E00013259,2371.951219512195,2672.240656473351,178750.0,14,2,1
E00013260,2073.588280384975,2123.9137660998026,129125.0,4,2,1
E00013261,3279.303459853315,3327.938623652926,158807.50263157894,380,3,1
E00013262,3184.46601941748,3049.8572082701153,212137.54285714286,35,3,1
E00013263,5204.08163265306,5049.88843084869,572817.2268907563,119,9,1
E00013264,2902.7205493925003,3047.800010120364,172957.40410958903,292,4,1
E00013265,3791.66666666667,3939.755348441129,245415.25263157894,95,4,1
E00013266,3621.248110559275,4180.3130030533,214682.7142857143,252,6,1
E00013267,3396.22641509434,3690.779138222277,267163.26395939087,197,9,1
E00013268,3714.28571428571,3773.0234733657107,327370.0350877193,57,3,1
E00013269,3394.0432810330003,3536.380554692063,247557.39772727274,88,5,1
E00013270,3060.542398777695,3432.5161301099274,215176.87,100,7,1
E00013271,3328.647605861535,3541.454968284619,227375.0,70,5,1
E00013272,3328.8199302998646,3458.7125347570523,216389.3625,80,9,1
E00013273,3680.42905256992,3866.9630288120143,258675.8064516129,62,7,1
E00013274,3854.16666666667,4361.064250915811,356355.5447154472,123,4,1
E00013276,3645.23536165327,4008.72537214108,317876.5180722892,415,9,1
E00013277,3830.30578262186,4056.101010501247,407455.6515151515,132,7,1
E00013278,4057.291666666665,4026.432867629286,467234.8404255319,94,6,1
E00013279,3326.98110211212,3536.7315419329384,413872.0,65,5,1
E00013280,3233.69565217391,3443.0222448761665,375619.62025316455,79,7,1
E00013281,3030.536366901155,3456.8392690235705,209066.94696969696,132,4,1
E00013282,3892.15200622744,3729.6483149589403,347680.2192982456,228,10,1
E00013283,2827.939470241185,3160.546266600562,200584.32142857142,112,6,1
E00013284,3313.09774907233,3719.515382899549,389720.9459459459,74,8,1
E00013285,3336.03822919484,3554.547163795421,440369.14814814815,81,11,1
E00013286,3514.41579398011,3534.242549232303,337110.2589285714,112,8,1
E00013287,3118.67816091954,3391.412593074077,231335.80327868852,122,5,1
E00013288,3503.514157926725,3573.2350225856403,432229.8611111111,72,7,1
E00013289,2571.42857142857,2932.105353872937,289617.51578947366,95,5,1
E00013290,2763.06763122799,2805.0790970636576,192550.87931034484,116,5,1
E00013292,3515.48269581056,4032.8913696564896,358510.12658227846,79,7,1
E00013293,2741.37469911741,3011.1687158808645,217936.6393442623,183,5,1
E00013294,3281.25,3535.5748730667588,254082.1219512195,123,6,1
E00013295,3023.248544621605,3146.928103965967,191790.17708333334,192,5,1
E00013296,3606.55737704918,4020.2399392071948,449017.35789473687,95,8,1
E00013297,3805.97014925373,3948.2086676209906,318241.31279620854,211,13,1
E00013298,3526.09262815161,3844.985944622568,460032.2368421053,76,7,1
E00013299,3856.33139373788,3863.5910747542266,218564.68279569893,186,9,1
E00013300,3257.57575757576,3455.7854428068604,256942.19047619047,105,8,1
E00013302,2999.0328820116047,3383.3333942954364,282649.947761194,134,8,1
E00013303,3430.85839557872,3693.3232610603154,656142.5925925926,54,7,1
E00013304,3538.6496043415,3438.824727690838,266191.8103448276,116,7,1
E00013306,3837.582595686325,3736.8778174269037,444734.7083333333,72,5,1
E00013307,3095.3125,3339.053259820959,215960.8,120,4,1
E00013308,3165.1376146789,3393.110508257869,395681.5076923077,65,5,1
E00013309,3918.911343508575,3855.4674929010316,533198.804347826,46,5,1
E00013310,3888.88888888889,3884.3785493604637,538262.9629629629,81,7,1
E00013311,3826.0104302477203,3890.747553874373,364086.3409090909,88,6,1
E00013312,2898.9548635516303,3186.7572539726266,213744.33516483515,182,4,1
E00013313,3690.986282449695,3957.949752075451,331546.3425925926,216,4,1
E00013314,3390.80459770115,3639.2659950881657,266631.9275362319,69,3,1
E00013315,3418.62633378224,3696.77016544503,328093.75722543354,173,7,1
E00013316,3534.980169070435,3962.4710312438206,403090.3846153846,26,2,1
E00013317,3378.09187279152,3809.5503942306445,287796.96899224806,129,3,1
E00013318,3778.60548770286,3953.004120872749,345902.86363636365,132,5,1
E00013320,3433.73493975904,3696.751001375702,312336.5483870968,155,7,1
E00013321,3964.99863275909,4137.0534666409885,345740.88397790055,181,7,1
E00013323,3945.887903112235,4262.016162176972,464005.7738095238,84,11,1
E00013324,3109.13407295976,3617.083439985399,250044.24242424243,66,6,1
E00013327,3928.134827044025,4559.471380545243,300637.46875,32,2,1
E00013328,3163.92405063291,3806.791570685176,266873.5094339623,53,4,1
E00013330,3560.3399261078303,3828.6424198047175,267386.78571428574,56,5,1
E00013331,3181.0770840752,3372.4006225595017,269718.0681818182,44,7,1
E00013332,3824.9694002448,3875.358437470525,232636.0380952381,105,6,1
E00013333,3603.24947589099,3830.6895238241627,289100.11320754717,159,4,1
E00013334,3469.38775510204,3574.7939986508195,214651.65895953757,173,8,1
E00013335,2901.544401544405,2666.0999622736376,189527.27272727274,22,1,1
E00013336,3615.38461538462,3832.3214435009995,295275.6756756757,37,5,1
E00013337,3546.09929078014,3534.369213360102,270698.0327868852,61,8,1
E00013338,3292.9416782172902,3519.1393095854855,309823.1343283582,134,6,1
E00013341,3600.01987676406,3760.7673828094644,302826.4705882353,136,6,1
E00013342,3658.53658536585,3658.53658536585,450000.0,1,1,1
E00013343,3247.39589952897,3475.078113328333,305458.7192982456,114,4,1
E00013344,6153.84615384615,6496.541791296571,720392.4409448819,127,7,1
E00013345,4650.73731704633,5296.5128700851255,486961.96428571426,112,5,1
E00013346,4911.885585558435,5418.852594546074,535849.8253012048,166,4,1
E00013347,4771.19582835462,5301.235320535154,320983.4915254237,118,5,1
E00013348,5000.0,5057.652012783871,249082.22605363984,261,4,1
E00013349,4567.1167593328,5269.751723191909,400846.50306748465,163,4,1
E00013350,4856.099089589655,5494.208300246866,540681.3534482758,116,4,1
E00013351,4769.23076923077,5282.38651806612,624572.0970873786,103,6,1
E00013352,5666.66666666667,6173.009752203524,480346.06569343066,137,10,1
E00013353,10952.380952381,9628.262427025082,953685.711409396,149,5,1
E00013354,6200.67643742954,6926.434342932641,743338.9574468085,141,6,1
E00013355,5029.852256628215,5730.034944470775,470717.91847826086,184,5,1
E00013356,6538.3473676238955,6615.709913337893,961655.7857142857,112,6,1
E00013357,4234.35008085652,4543.044810629811,277003.63,100,4,1
E00013358,3916.66666666667,4691.302622014826,354361.1048951049,143,4,1
E00013359,7141.83673469388,7215.791675345259,705402.2519685039,127,4,1
E00013360,5041.1249668347,5594.0730004451825,348576.19760479045,167,6,1
E00013361,3676.25745950554,4174.570971870311,316650.0,82,9,1
E00013362,8426.96629213483,7684.996087883801,1037769.7046979866,149,9,1
E00013363,3690.76711818647,4433.727701006792,273843.3301886792,212,3,1
E00013364,4355.938724118635,4670.91885882502,354027.73295454547,176,5,1
E00013365,4927.00098240522,5912.961466627236,886180.1724137932,58,6,1
E00013366,4904.28747248976,5931.9883324640205,639554.2847222222,144,4,1
E00013367,4202.16606498195,4781.451149438333,376636.4406779661,59,8,1
E00013368,9090.90454545454,8168.044086430731,1407965.5764705883,85,4,1
E00013369,5132.41634161363,5949.605755677661,862067.5438596491,57,7,1
E00013370,6680.32786885246,6707.863812952944,860700.0366972478,109,5,1
E00013371,5549.58825635517,5517.128172203468,486546.02962962963,135,3,1
E00013372,5476.1506556061,6512.159937348892,670766.25,132,6,1
E00013373,4122.594661700805,4165.502866676147,258273.58,50,5,1
E00013374,5506.53594771242,5742.0644806298105,599424.8817204301,93,4,1
E00013375,3680.5555555555547,4160.8439545007905,436157.5,96,7,1
E00013376,4188.69560988263,4572.38819916927,477988.75,80,5,1
E00013378,4648.710577752735,4817.549480526404,515932.97222222225,72,4,1
E00013379,4253.42755678695,4287.478856738026,344429.1796875,128,7,1
E00013380,4989.402173913045,6094.354324933638,614023.0833333334,108,8,1
E00013381,4544.205306383195,5188.135792417311,324853.25,140,7,1
E00013383,4876.56202377324,5481.375257819946,590748.4,115,3,1
E00013384,5666.09294320138,5709.010447064343,276359.7471910112,178,5,1
E00013385,4704.334365325075,4887.071634539479,336688.32608695654,46,3,1
E00013386,6848.28416616496,7447.546994922231,878646.4455445545,101,5,1
E00013387,4533.67875647668,5397.024767814829,369573.7454545455,55,1,1
E00013388,5598.9010989011,6311.591968639493,514156.38157894736,76,5,1
E00013389,5759.43291737429,7140.968371714222,811566.4352941177,85,5,1
E00013390,4778.33820015928,5350.3098427659015,391469.513368984,187,10,1
E00013391,4666.66666666667,5316.461487497983,273047.61904761905,21,4,1
E00013392,3764.04494382022,4480.596717843194,307330.71428571426,21,4,1
E00013393,4409.500118455345,4332.049193568465,285833.3333333333,6,1,1
E00013395,5627.671978235519,5710.301341347352,307949.5,20,4,1
E00013397,6105.26315789474,6473.009524711327,525969.2039800995,201,12,1
E00013398,7596.20189905047,7606.263510889564,543610.5664739885,173,7,1
E00013399,6324.33452897867,6669.062716210491,464787.4291497976,247,9,1
